cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
ahkikpcb-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahklbapj-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahklenfk-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahklhgek-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahklppdi-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahkoiafh-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahkojplf-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahkokeba-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahkpgjll-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahkphllk-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlfejbi-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlfffeh-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlgamen-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlhcklh-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlhecpk-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlhmkjc-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlhnhpl-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlhocbf-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahljmokb-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlkekoc-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlkfcce-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlknbdf-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlkndhg-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlnhmgk-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlnkced-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlnmipp-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlnpoie-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlobnpc-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlomofg-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahlpfghg-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmajckh-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmbfjjn-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmbmhpg-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmcghkb-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmdcbga-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmeajfi-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmealll-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmecijg-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmekmki-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmelmhc-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmfkceo-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmflkfe-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmfojjm-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgdkpi-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgechh-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgehfi-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgepml-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgfaho-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgmemd-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmgmogc-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmhflep-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmhgbin-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmhhblj-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmhlipa-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmhnpol-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmiaaco-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmiddhp-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmifiei-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmihjae-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmilabi-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmjfjhb-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmjhkne-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmjilpl-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmjllmp-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmjpnhj-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmkmgfa-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmmmgke-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmpcdmp-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmpdnon-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmpfdnb-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahmphjmh-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnaeied-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnajlan-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnbeoan-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahndkjgp-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahneigkf-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnekhmi-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahneljbl-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnfbnkm-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahngnicl-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnhcojo-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnhhhog-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnikddf-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnjilia-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnkddhl-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnkhapb-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnlbdci-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnlbgah-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnnebpo-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnoiaef-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahnpeeib-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahopfghg-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahopmlhf-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpaffle-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpbmhnb-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpcbkbn-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpcgiif-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpdfhpj-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpdkhkg-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpdpiim-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpefmce-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpfdcmb-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpfecno-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpfejad-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
ahpghnop-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
