,svm_prob_CD4 T cells,svm_prob_CD90+ CAFs,svm_prob_Dendritic cells,svm_prob_Macrophages,svm_prob_Monocytes,svm_prob_PDPN+ CAFs,svm_prob_T cells,svm_prob_myCAFs,svm_prob_other immune cells,svm_prob_tumour,svm_prob_vessel
exp_42710,2.2814687679828084e-07,7.808004997768302e-07,1.037402250720548e-07,3.5043988530648944e-06,0.00023345293511237202,2.5531553738606058e-05,6.746638541204854e-06,3.110963276013367e-05,8.626243190390626e-06,0.9996672127640065,2.2703146195803543e-05
exp_42711,3.5077267439619946e-05,0.13749774874292017,4.0364615636268325e-05,0.0002100130862797902,0.00015444472156526316,0.0011797282797440453,9.68415368540817e-05,0.8537785240585332,6.880615421188354e-05,0.006873127902395722,6.532363442055362e-05
exp_42712,2.2146012708167344e-09,7.055511724473361e-09,1.4525212608098019e-09,1.5691423080649005e-09,2.616455497346438e-09,3.091332928912244e-09,3.1357958582881295e-09,4.670218844873607e-09,5.700467143765219e-09,0.9999999214800785,4.701387463427905e-08
exp_42713,1.0434813486233298e-08,1.1675482928301613e-08,7.86996550531728e-09,6.870419413134972e-09,1.1871033793779857e-08,1.2808152138397048e-08,9.977314975693625e-09,3.519306754761674e-08,2.3022261479763316e-08,0.9999987056101496,1.1646673391346057e-06
exp_42714,1.7514322286588487e-09,1.8619568609760304e-09,1.3105376720765007e-09,1.0235538020092418e-09,1.5502177480151426e-09,2.2729889845489793e-09,1.7496586817278478e-09,5.916913242182519e-09,3.843932735867752e-09,0.9999994318343544,5.468844535017524e-07
exp_42715,2.1261266693060218e-09,1.9711345404166616e-09,1.4404907071979248e-09,1.2109936849029677e-09,2.4948117951053876e-09,2.9177297434268774e-09,2.2166123511008357e-09,6.977399616577749e-09,5.5712773525952186e-09,0.9999998671365362,1.0593688727185131e-07
exp_42716,6.8385325810478e-08,4.07167016423745e-08,4.5974136066171334e-08,3.1708011120023095e-08,5.976751552018679e-08,5.230346776878224e-08,5.6001968805423245e-08,8.386753851434588e-08,1.830405515344128e-07,0.9999949088194536,4.469415329596495e-06
exp_42717,1.6386041522872077e-08,1.339304314544189e-08,1.043909353767165e-08,9.226689742233117e-09,2.2089158558845105e-08,1.6417851217483985e-08,1.6331777793185027e-08,4.560471151141429e-08,4.484336260452914e-08,0.9999992507111641,5.545571062303528e-07
exp_42718,3.363278706027635e-05,2.8496496811166573e-05,1.0649982075882472e-05,7.02843296158118e-06,0.0012979842008451238,0.013145073162814463,3.51287381621399e-05,0.0018092611397704948,0.791611293956116,0.1914627054946159,0.0005587456087669524
exp_42719,7.05558245093414e-09,1.6325421683602543e-08,5.7761741168255534e-09,5.587912073855572e-09,7.887628997775424e-09,2.2061082274184728e-08,8.031081988310137e-09,3.5505264888031033e-08,1.497705630897258e-08,0.9999998496312342,2.7161561006958582e-08
exp_42720,5.435438854138416e-09,1.6639339183876337e-08,4.617941758484192e-09,4.923854799873777e-09,9.234328441624909e-09,1.0587564443034563e-08,5.888529282160647e-09,2.6401046448038455e-08,1.401143853545599e-08,0.9999998786152074,2.36453106396893e-08
exp_42721,1.4242996602056543e-08,1.3703910417256519e-08,1.0265053787591141e-08,8.139488746039744e-09,2.2411183610860875e-08,3.108104493431972e-08,1.535572841451542e-08,2.5250040393249817e-08,4.904987280604401e-08,0.9999997761248346,3.437584554355524e-08
exp_42722,1.1343639998318285e-08,1.2248037667835764e-08,7.093980834877546e-09,6.626730491471039e-09,1.3320705372911103e-08,1.56856119152252e-08,1.2182022108638006e-08,3.5546697173297673e-08,3.1675439087315506e-08,0.9999988458870768,1.0083900587452593e-06
exp_42723,3.192670827231268e-09,3.4848936620135848e-09,2.4182178721973484e-09,5.1656649971436515e-09,4.946726587287243e-09,6.3987941274820754e-09,3.3365587348256148e-09,1.2892415913280094e-08,1.2092619185718745e-08,0.9999999195760305,2.649540746388473e-08
exp_42724,0.48396860821146315,0.0033437688034676023,0.004575313331125859,0.003713697521670633,0.006300035250842554,0.009780664270459968,0.16009913100217268,0.022351294330501714,0.012668783272116155,0.2867147968122714,0.006483907193908497
exp_42725,0.00017656002300564603,0.0033682780586798064,3.7672535996953955e-05,6.116171424724016e-05,0.0002975532010508818,0.010468599239415809,4.488155419705172e-05,0.008276135777241015,0.21808427282391954,0.7591590303517461,2.5854720499938473e-05
exp_42726,0.0003857337819870869,0.010965233957543527,0.00032036111478919694,0.00027839018808683934,0.0005225929606398662,0.0019347439690715336,0.0010808631007967748,0.9304256501289144,0.006740008274283899,0.047055086537510615,0.0002913359863764132
exp_42727,1.6790143873440774e-09,1.9237623836656954e-09,1.4431202562229484e-09,9.83879833778921e-10,1.5265745646712927e-09,2.1398939373271717e-09,1.7094533720370371e-09,5.815444843182594e-09,3.658623571617823e-09,0.9999992304769906,7.486432423758686e-07
exp_42728,7.157079553356054e-09,9.340853212456207e-09,5.62202581229674e-09,5.28138076464807e-09,9.436980136280849e-09,1.3035271216856893e-08,7.3843190310241054e-09,2.692698685277492e-08,1.780826221771287e-08,0.999998986908158,9.110986831130219e-07
exp_42729,0.0337462151671578,0.00018982553223456045,0.00010253872871094353,6.100653540420921e-05,7.530783686264859e-05,0.0011327018682290352,0.04713046698526543,0.0043170181192956,0.000682893419015494,0.9124596681496736,0.00010235765815059789
exp_42730,0.017768940281858422,0.10353527135164273,0.039338689567050195,0.011450423561826063,0.013760592320144979,0.415761847708069,0.027149292984589197,0.16153769505129512,0.04581381184550202,0.1439156537179591,0.019967781610063014
exp_42731,7.432975610100337e-06,0.00025326509200624254,4.29473084321069e-05,0.0001285237772011412,1.6771058919835945e-05,0.002603678051019593,1.2138798437694907e-05,0.9945721466960384,1.3518131119673751e-05,0.002337105567450333,1.2472543765056879e-05
exp_42732,8.521744501619986e-07,0.00036234512094535586,5.328729358674197e-07,1.471258507494891e-05,2.083203681282406e-05,0.0003971948053978405,2.1963474961182353e-05,0.0002702219633657025,1.2482946635682927e-05,0.9988963527953797,2.5092240407711214e-06
exp_42733,6.9761024448261965e-09,6.0907108246670174e-09,4.4083420085622296e-09,4.09657409688687e-09,7.429210829468647e-09,6.701734648636498e-09,6.8072680448191755e-09,1.7732513688656574e-08,2.0357422235576837e-08,0.9999958931560916,4.0262440295848305e-06
exp_42734,1.6155590013538466e-06,5.494565312361948e-06,6.595004027933905e-06,2.308846293843783e-06,1.1172964454287593e-05,2.470112626976354e-05,2.5477316560451186e-05,0.0020116512922836267,0.00019820979307162608,0.9976701367421539,4.2636790571031264e-05
exp_42735,0.00020884188984739835,0.0008724245838426656,0.00035718856504231576,0.00013299139387448156,0.0002492559991375031,0.13119948832428885,0.0003168185511087545,0.020743687151370687,0.5582276014966442,0.2864667964787047,0.0012249055661387547
exp_42736,2.9832077371315555e-09,3.797067631291251e-09,2.4357509748320115e-09,2.1621102940115484e-09,3.597527612960116e-09,6.033616062307958e-09,2.981245923643025e-09,1.1585304234435628e-08,6.948400953534929e-09,0.9999995507365076,4.06739260931056e-07
exp_42737,4.869447634756071e-09,5.131240690070127e-09,3.314131448789706e-09,3.178893440264267e-09,7.114434918646602e-09,6.747265619960114e-09,4.7853364147160345e-09,1.5702253662377497e-08,1.4340570878735214e-08,0.9999995281690218,4.0664740349561714e-07
exp_42738,0.0003334624487386875,0.006933702309576606,6.494240853322529e-05,0.00015624852545185764,0.00038126454766225303,0.02970965557137002,0.00030587845542124183,0.00381125173926867,0.17649618264467232,0.7817639672646787,4.344408462745688e-05
exp_42739,4.804389819964067e-06,0.001256977614371302,3.0532079366218775e-05,2.3719110441591915e-05,9.999667965287095e-06,3.702056882915807e-05,7.720565554526564e-06,0.9935622932020265,2.6389505308491702e-05,0.005021109340265443,1.943395605152301e-05
exp_42740,9.529450701005389e-07,8.945665176946685e-07,1.7434802135694668e-06,1.0209662087341464e-06,2.228728798797083e-05,3.772463748845295e-06,1.158675292120082e-06,2.5364499051122163e-05,0.0012408036107431264,0.9986998741703353,2.1273348312415223e-06
exp_42741,4.375320877538281e-08,3.622587543579749e-08,3.036478237640078e-08,2.5350953559879717e-08,5.1527657783901136e-08,4.788947385284468e-08,4.19055266955579e-08,1.2434955364267076e-07,1.1042535048925545e-07,0.9999896128387893,9.875368828206587e-06
exp_42742,1.731729858224538e-05,9.418539351654698e-06,6.899387558430558e-06,1.5497890188867647e-06,0.0002684151060060523,0.00014819527147177003,1.6063911575247993e-05,7.501536990849157e-05,0.03393216649283237,0.9654876931752344,3.726565846025779e-05
exp_42743,2.934195361051882e-08,2.2514782082079253e-08,2.3687517465790344e-08,1.6144419263504045e-08,3.9886308831934025e-08,2.757925661807248e-08,2.986543931022618e-08,4.256764274433973e-08,9.366614184533477e-08,0.9999990744890082,6.002575300714058e-07
exp_42744,1.454215878740745e-08,3.561068403419875e-08,2.0998475266647702e-08,1.2144099970133109e-08,2.4301969140247564e-08,4.548872395627024e-08,1.8528967499554343e-08,8.036051208875782e-08,3.991634798367209e-08,0.9999996737785731,3.4329488101775594e-08
exp_42745,7.367701709487439e-07,3.687251789033486e-05,3.150283329049881e-07,3.6775837471363987e-06,6.287157617130348e-06,2.4438872698137326e-05,5.302836845286057e-06,0.0009049671129465269,0.0001068353047527082,0.9989090243047177,1.5425102816142897e-06
exp_42746,0.00012072631159927555,0.010459633109836287,0.0004473702129028497,6.792364387629838e-05,3.80019159130014e-05,0.00014081479428625497,0.001657557115864202,0.8179571507077507,0.0010821981355961653,0.1677188452121279,0.00030977884024728
exp_42747,1.3229102740435058e-06,6.334401935529262e-05,3.309188292320047e-07,4.772189305215341e-06,3.409006469374142e-05,2.3166765659023177e-05,2.8430541058348746e-05,2.0529963380167307e-06,0.00041098084812357774,0.9994293282968159,2.180449547288803e-06
exp_42748,1.1176684774445293e-09,9.870478775239867e-10,6.728146084405047e-10,6.026501390974598e-10,1.2509462495239989e-09,1.439283299495998e-09,1.2458929126192867e-09,2.685257850016439e-09,3.5703556517764737e-09,0.9999998630468064,1.2338127650597683e-07
exp_42749,0.9246360305873034,7.620147244082725e-05,9.198996260159852e-05,4.171904612430365e-05,0.0002904115043982647,0.0002654776138803967,0.006027564424093328,0.006816755171820311,0.000537803521035708,0.059083505657172755,0.002132541039129291
exp_42750,2.3769817348113823e-09,3.170091398719303e-09,1.7625044154459393e-09,1.3872486020094998e-09,2.0123461947331e-09,5.170036633392957e-09,2.3763099874928894e-09,8.29249040240211e-09,5.838252822444691e-09,0.9999992503734624,7.172402755288219e-07
exp_42751,0.0017508196146069973,0.007843807841381696,0.0015514252107834633,0.04344361809504912,0.8104316000964377,0.016044173282895806,0.0018326369806848264,0.051621456187757035,0.012422229879964634,0.05053013241517699,0.0025281003952612757
exp_42752,1.7604321534281755e-06,0.0011782272975801589,5.9776893677968696e-05,1.5002906461422536e-05,3.7323549443950245e-06,0.009313511456995497,2.5935254683178625e-06,0.9888375706649805,1.8965382983681344e-05,0.000564515818952946,4.343265801858791e-06
exp_42753,2.384797690261235e-10,3.4529805950989117e-10,1.7322412843677362e-10,1.651405269751492e-10,2.3647231151732864e-10,9.174266531440997e-10,2.734643534602908e-10,6.865435566811796e-10,5.151262175628867e-10,0.9999999769246555,1.952416888530011e-08
exp_42754,8.443877945064748e-05,0.002265339886086315,8.907616020922755e-06,6.082293333227772e-05,2.9016479865405073e-05,4.905883325721984e-05,0.00034166222860658387,0.0012796038033964945,0.006982637454241649,0.9888901640674586,8.347918284032071e-06
exp_42755,7.41737319278353e-06,1.0244133644504999e-05,6.828024225742622e-06,4.0253875521574365e-06,2.6272477931167697e-05,9.188298515551169e-05,8.291322257614197e-06,0.004120835489414336,0.0040824244374103496,0.9916302333123928,1.1545056823134836e-05
exp_42756,6.23424105261463e-05,0.00043329037671536715,6.148040416474516e-05,3.9848031244433116e-05,0.00022069087160008435,0.4265423182915966,0.00017769677273416032,0.006017432088450467,0.02693029178431161,0.5388344223539779,0.000680186614678986
exp_42757,3.1586822416959635e-10,2.9667625550816556e-10,2.062693597275443e-10,1.717578749026182e-10,3.0636866731834934e-10,3.962010192188661e-10,3.6458906517759294e-10,9.376818184379977e-10,9.805353516166813e-10,0.9999999626604642,3.33635880363145e-08
exp_42758,3.739822524697305e-09,3.7134821413777767e-09,2.8102965778725065e-09,2.176665624332722e-09,4.705981384296e-09,5.710217423532546e-09,3.899688053762433e-09,1.2473579775706982e-08,9.714423949959957e-09,0.999999842637384,1.0841845854749911e-07
exp_42759,5.474332248293641e-09,4.613903082224576e-09,4.295395349341072e-09,3.126919493861894e-09,4.959673904052304e-09,8.436793977409486e-09,5.177343129375409e-09,1.8130359159601193e-08,1.2173824317391084e-08,0.9999977549738039,2.178637651388994e-06
exp_42760,4.864950207452637e-05,0.0007760024559444228,8.612802992483175e-05,2.8933387829186587e-05,4.6418507019090986e-05,0.9857382680280604,6.054204132652508e-05,0.0012553777223456596,0.00033578191669635576,0.011569482913186806,5.44154955920548e-05
exp_42761,3.4579915764380446e-05,0.005331315522785099,5.010945404307011e-05,4.6560406681082366e-05,0.00018992628899864455,0.0048708058540857515,6.884726474647787e-05,0.9591948335656291,0.012483976879844896,0.01679724764814448,0.0009317971992764403
exp_42762,6.982082966377885e-06,7.594300160896454e-05,8.165020909601613e-06,1.3516124977861975e-05,3.753098788988842e-05,0.0002976693020264861,1.5338108458287525e-05,0.006945246723436009,5.767303791800342e-05,0.9925387717352492,3.16387455946196e-06
exp_42763,1.0657793173729555e-06,4.0584976121940025e-07,1.0934668605936763e-06,1.0994629758220329e-05,0.0001429137859383808,1.0805912589864467e-05,1.4051478563604833e-05,1.8473719131876976e-05,1.9951598710759273e-05,0.999765890588362,1.4353191006198544e-05
exp_42764,8.1772188907494e-08,7.699628348832645e-08,7.227227468722087e-08,5.22852981730861e-08,1.0657239572744117e-07,1.0318496787650994e-07,6.930279329194053e-08,2.3933585744322167e-07,2.429803741092677e-07,0.9999779967692185,2.0958528347849295e-05
exp_42765,0.0026845512212595158,0.004695200692563734,0.003142625625559445,0.001604609494099722,0.002459236133196924,0.34554893700834816,0.003123001308628262,0.00923910421866678,0.2653524417215292,0.3583456154991204,0.0038046770770278314
exp_42766,2.025011466954062e-06,8.935900828902241e-07,8.117565998531549e-07,1.4743453079127482e-06,8.612590281749535e-06,1.217732637996175e-05,0.0019176908873841396,0.0001986737258231089,0.0006104678351958155,0.9972422560924092,4.916839068216913e-06
exp_42767,7.715468820423184e-09,8.369940181104433e-09,5.077860881276148e-09,4.743934801012703e-09,1.043884283818824e-08,1.0994835244205773e-08,7.94737777569056e-09,2.4326262617100536e-08,2.2705748448840814e-08,0.9999994251932536,4.7248647481185126e-07
exp_42768,5.976527019223495e-06,6.504881794153954e-06,5.5037048221175574e-06,4.468531653736415e-05,0.00016413743409896998,4.2648573255640876e-05,1.7420729164564017e-05,0.0002548898870747009,5.0791761127566256e-05,0.9993810748846569,2.6366300448794924e-05
exp_42769,2.9204598951423356e-09,3.5050506641534422e-09,2.031828508330053e-09,1.8508431916902641e-09,3.3056696816842738e-09,7.329776596299769e-09,2.6560391624667724e-09,4.7611641064141196e-09,1.0540433113534911e-08,0.9999997662446296,1.9485410544529553e-07
exp_42770,5.231417425446981e-05,0.0002423323214501976,6.386975183044893e-05,8.267973307249476e-05,0.00012913608819616773,0.020986493203685837,3.617136049511587e-05,0.002597122657294591,6.691349552723898e-05,0.9757284563480877,1.4510866105653905e-05
exp_42771,4.9949158122782546e-05,0.001009854713736893,6.519670511619416e-05,7.207432591168773e-05,0.005366170273358351,0.006368062413607763,6.372038682697537e-05,0.9564291653530405,0.0028392442368111778,0.02756966075457724,0.00016690167889054405
exp_42772,0.0002718347362471118,0.1376613049811456,0.0007915632850364265,0.004646816224226905,0.0012878242078459936,0.00871463338812562,0.00030263456351225533,0.8152805383816899,0.009985935875410374,0.02055293202742858,0.000503982329331602
exp_42773,9.393646338053863e-09,9.243821035857213e-09,7.874740972805151e-09,5.483431415890398e-09,1.1724352315751935e-08,1.2982942374004892e-08,8.258120375469622e-09,3.099545331858141e-08,2.8808220119009482e-08,0.9999986231050285,1.252130243074381e-06
exp_42774,8.154519703293358e-05,1.9413248812425065e-05,2.377365741635919e-05,8.897982237668849e-05,0.00033115335128067723,5.093276092745465e-05,0.00011206729953348383,8.24252734578182e-05,0.0021871039409768886,0.9967084999002594,0.00031410554792554534
exp_42775,2.491252169633862e-08,3.509672820391934e-08,2.1051694956628218e-08,1.8848697112566508e-08,3.189163813352028e-08,5.0711028273106165e-08,3.0575858823423727e-08,1.0265955090319016e-07,5.8298868689617415e-08,0.9999995108855783,1.1506783503016847e-07
exp_42776,6.359182656918381e-09,1.2892694800176734e-08,5.380637371572576e-09,4.51257144523929e-09,7.555462350361572e-09,2.3890381432914744e-08,7.1759235666186264e-09,3.072303074430833e-08,1.3347997368154674e-08,0.9999998643052153,2.385690310750785e-08
exp_42777,0.00023464406946963997,0.000256533945954765,2.852340109822623e-05,0.00013683272917143692,0.001690653360018702,6.969555660379658e-05,0.0001188315552628483,0.004532073603405248,0.0023043723758510047,0.02502562886210856,0.965602210541056
