cell_id,group
cnbadkdn-1,Myeloid cells
cnbadoei-1,Fibroblasts
cnbafbda-1,Mast cells
cnbagpek-1,Fibroblasts
cnbagpgm-1,pancreatic acinar epithelium
cnbakajf-1,pancreatic acinar epithelium
cnbbdaoh-1,Endothelial cells
cnbbfkmf-1,Fibroblasts
cnbbglhc-1,Endothelial cells
cnbbhein-1,pancreatic acinar epithelium
cnbbjdpk-1,Fibroblasts
cnbchaoa-1,Endothelial cells
cnbckfjc-1,Endothelial cells
cnbdfolh-1,Fibroblasts
cnbdhebl-1,pancreatic acinar epithelium
cnbdkcdl-1,Endothelial cells
cnbfhmgk-1,Fibroblasts
cnbfiapo-1,Unknown
cnbfjolc-1,pancreatic acinar epithelium
cnbflpip-1,pancreatic acinar epithelium
cnbglbco-1,Fibroblasts
cnbgoaem-1,Unknown
cnbhdeme-1,Fibroblasts
cnbhgdfk-1,Myeloid cells
cnbhhbne-1,Endothelial cells
cnbhpncn-1,Fibroblasts
cnbiadjc-1,Fibroblasts
cnbiahmg-1,pancreatic ductal epithelium
cnbihgpd-1,Islets
cnbiilfj-1,pancreatic ductal epithelium
cnbikhej-1,pancreatic acinar epithelium
cnbiogdj-1,pancreatic acinar epithelium
cnbkdcoi-1,Myeloid cells
cnbkepjo-1,pancreatic acinar epithelium
cnbkkafk-1,pancreatic acinar epithelium
cnbkligp-1,Fibroblasts
cnbklkam-1,Endothelial cells
cnblcijl-1,Islets
cnblnajd-1,pancreatic ductal epithelium
cnblnenb-1,pancreatic acinar epithelium
cnblpfdf-1,Myeloid cells
cnbmceek-1,pancreatic acinar epithelium
cnbmfeff-1,pancreatic acinar epithelium
cnbmgnnj-1,Islets
cnbmnaja-1,pancreatic acinar epithelium
cnbnaifp-1,pancreatic ductal epithelium
cnbnckbo-1,pancreatic acinar epithelium
cnbnglgn-1,pancreatic acinar epithelium
cnbocjmp-1,pancreatic acinar epithelium
cnboelek-1,Fibroblasts
cnbohgmo-1,B lineage
cncabeij-1,Fibroblasts
cncaddla-1,Endothelial cells
cncadpfg-1,Endothelial cells
cncajajn-1,pancreatic acinar epithelium
cncajakc-1,Endothelial cells
cncamjoa-1,pancreatic acinar epithelium
cncanjjn-1,pancreatic acinar epithelium
cncapipe-1,pancreatic acinar epithelium
cncbgegb-1,Endothelial cells
cncbgndb-1,pancreatic acinar epithelium
cncbhijj-1,pancreatic acinar epithelium
cncbidgf-1,pancreatic acinar epithelium
cncbkehk-1,pancreatic acinar epithelium
cncblblm-1,Endothelial cells
cncbmmcf-1,pancreatic acinar epithelium
cnccdaif-1,pancreatic acinar epithelium
cncdbjaf-1,pancreatic acinar epithelium
cncdhppo-1,pancreatic acinar epithelium
cncdkofj-1,pancreatic acinar epithelium
cncdmoaa-1,pancreatic acinar epithelium
cncdnicc-1,pancreatic acinar epithelium
cncegnjm-1,Endothelial cells
cncejfme-1,Myeloid cells
cncelpdg-1,pancreatic acinar epithelium
cncembdd-1,pancreatic acinar epithelium
cncengeh-1,pancreatic acinar epithelium
cncffdla-1,Endothelial cells
cncfglle-1,pancreatic acinar epithelium
cncgbkkb-1,pancreatic acinar epithelium
cncgbkom-1,Islets
cncgmcih-1,pancreatic acinar epithelium
cncgmklj-1,pancreatic acinar epithelium
cncgnkfp-1,pancreatic ductal epithelium
cncgoedn-1,pancreatic acinar epithelium
cnchecla-1,pancreatic ductal epithelium
cncheekm-1,Endothelial cells
cnchpimc-1,pancreatic ductal epithelium
cnciigjd-1,pancreatic ductal epithelium
cncingkp-1,Myeloid cells
cncjamcf-1,pancreatic acinar epithelium
cncjkimm-1,pancreatic ductal epithelium
cncjnajn-1,pancreatic ductal epithelium
cnckeeeb-1,Myeloid cells
cnckhmpa-1,Islets
cnckidph-1,pancreatic ductal epithelium
cncknlgh-1,Islets
cnclbdoj-1,pancreatic acinar epithelium
cnclcclp-1,pancreatic ductal epithelium
cnclcopk-1,pancreatic ductal epithelium
cncliilb-1,pancreatic ductal epithelium
cnclmbgf-1,pancreatic ductal epithelium
cnclnifa-1,Fibroblasts
cncmbjmh-1,Islets
cncmiggi-1,Islets
cncmkael-1,pancreatic acinar epithelium
cncmlnph-1,pancreatic ductal epithelium
cncmpabf-1,pancreatic acinar epithelium
cncnhpkj-1,pancreatic acinar epithelium
cncnhplk-1,pancreatic acinar epithelium
cncnnebi-1,pancreatic acinar epithelium
cncoajih-1,Fibroblasts
cncoehmj-1,Fibroblasts
cncomhmj-1,Unknown
cncpilce-1,Unknown
cndalcch-1,Fibroblasts
cndanlmj-1,Fibroblasts
cndaokhk-1,Fibroblasts
cndbbmjc-1,Fibroblasts
cndbcimb-1,Fibroblasts
cndbflbg-1,Myeloid cells
cndbgcfn-1,Fibroblasts
cndbkbib-1,Fibroblasts
cndcghhp-1,Fibroblasts
cndchfnd-1,Fibroblasts
cnddbkkf-1,Fibroblasts
cnddclep-1,Fibroblasts
cnddgeff-1,Myeloid cells
cnddhial-1,Unknown
cnddihgn-1,Fibroblasts
cnddjnge-1,Fibroblasts
cnddldjh-1,Unknown
cndecfoo-1,Fibroblasts
cndedojk-1,Fibroblasts
cndehjel-1,Fibroblasts
cndejehg-1,Fibroblasts
cndelpep-1,Mast cells
cndfcnej-1,Fibroblasts
cndfkaan-1,Fibroblasts
cndfkmkp-1,pancreatic ductal epithelium
cndfokpb-1,pancreatic ductal epithelium
cndgnjff-1,Fibroblasts
cndgobaf-1,pancreatic acinar epithelium
cndhcmop-1,Fibroblasts
cndimgmc-1,Endothelial cells
cndjaaii-1,Unknown
cndjdpea-1,Unknown
cndjfbfg-1,Unknown
cndjjhbk-1,Myeloid cells
cndjlgac-1,Fibroblasts
cndjojcn-1,Myeloid cells
cndkegpn-1,Fibroblasts
cndkhcmo-1,Fibroblasts
cndmadpg-1,Fibroblasts
cndmaoag-1,pancreatic ductal epithelium
cndmfogn-1,Unknown
cndmgmkp-1,Mast cells
cndmlnkl-1,Fibroblasts
cndmpmhg-1,Fibroblasts
cndnfenc-1,pancreatic acinar epithelium
cndnldhl-1,Fibroblasts
cndoclgf-1,Fibroblasts
cndohmmb-1,Fibroblasts
cndondce-1,Unknown
cndpjahm-1,Fibroblasts
cndppgdf-1,Fibroblasts
cnebcckj-1,pancreatic acinar epithelium
cnebkacc-1,Fibroblasts
cnebmgcf-1,Mast cells
cnebmkcm-1,pancreatic acinar epithelium
cnecakck-1,pancreatic acinar epithelium
cnecanmg-1,Myeloid cells
cnecdcdg-1,pancreatic acinar epithelium
cnecfhoc-1,pancreatic acinar epithelium
cnechgjj-1,pancreatic acinar epithelium
cnecpceg-1,Unknown
cnedajcn-1,pancreatic acinar epithelium
cneeccjo-1,Endothelial cells
cneedbml-1,pancreatic ductal epithelium
cneedehe-1,pancreatic acinar epithelium
cneeelhf-1,Fibroblasts
cneeelmb-1,pancreatic ductal epithelium
cneegipk-1,pancreatic acinar epithelium
cneegpik-1,pancreatic acinar epithelium
cneeijlo-1,Endothelial cells
cneemlcn-1,B lineage
cneenfen-1,pancreatic acinar epithelium
cnefadji-1,Myeloid cells
cnefonll-1,Islets
cnegbcgk-1,pancreatic ductal epithelium
cnegclfg-1,pancreatic ductal epithelium
cnegldgh-1,B lineage
cnegmfmj-1,Endothelial cells
cnegnlfm-1,pancreatic ductal epithelium
cnehfbno-1,pancreatic acinar epithelium
cnehghcg-1,Myeloid cells
cnehmfmf-1,pancreatic ductal epithelium
cneifojo-1,pancreatic ductal epithelium
cneioife-1,T cells
cnejaiao-1,pancreatic ductal epithelium
cnejhgim-1,pancreatic ductal epithelium
cnekaomg-1,Myeloid cells
cnekghfk-1,Myeloid cells
cnekhknj-1,pancreatic acinar epithelium
cnelmgbl-1,pancreatic acinar epithelium
cnemggan-1,Myeloid cells
cnemloaa-1,Fibroblasts
cnencppg-1,Myeloid cells
cnenioik-1,pancreatic acinar epithelium
cnenocjj-1,Unknown
cneofcap-1,pancreatic acinar epithelium
cnepajnd-1,pancreatic acinar epithelium
cnepjbhe-1,Unknown
cnfaffol-1,T cells
cnfafoko-1,pancreatic acinar epithelium
cnfamfag-1,Fibroblasts
cnfbekjh-1,pancreatic acinar epithelium
cnfbekmk-1,T cells
cnfbenbn-1,Myeloid cells
cnfbfljh-1,pancreatic acinar epithelium
cnfcjkel-1,Myeloid cells
cnfdmjgd-1,pancreatic acinar epithelium
cnfdnhba-1,pancreatic acinar epithelium
cnfegjna-1,Myeloid cells
cnfegkcg-1,Myeloid cells
cnfeijen-1,pancreatic acinar epithelium
cnfemlmc-1,Endothelial cells
cnffbbkj-1,Myeloid cells
cnffcnma-1,Endothelial cells
cnffdggf-1,Myeloid cells
cnffgnag-1,Myeloid cells
cnffpkpf-1,Myeloid cells
cnfgiedg-1,Fibroblasts
cnfhfloe-1,Fibroblasts
cnfhihpd-1,Myeloid cells
cnfhjnmj-1,Myeloid cells
cnfhklfm-1,Endothelial cells
cnfhmnbm-1,Fibroblasts
cnfhpbhh-1,pancreatic acinar epithelium
cnfibpgn-1,Myeloid cells
cnfifplo-1,Fibroblasts
cnfiihem-1,pancreatic acinar epithelium
cnfilagn-1,Fibroblasts
cnfjgfof-1,Endothelial cells
cnfkkien-1,Fibroblasts
cnfknkid-1,Endothelial cells
cnflinoa-1,Myeloid cells
cnflmcbi-1,pancreatic acinar epithelium
cnfmdimk-1,Endothelial cells
cnfmfglp-1,Fibroblasts
cnfmfkdb-1,pancreatic ductal epithelium
cnfmibfk-1,Fibroblasts
cnfnapbp-1,Fibroblasts
cnfnipal-1,Fibroblasts
cnfnpmbe-1,Fibroblasts
cnfnpmcb-1,pancreatic ductal epithelium
cnfofcld-1,pancreatic ductal epithelium
cnfonalp-1,pancreatic ductal epithelium
cnfpbhfe-1,Fibroblasts
cnfpnlea-1,pancreatic ductal epithelium
cnfpodng-1,pancreatic ductal epithelium
cnfpohod-1,pancreatic ductal epithelium
cngacdjm-1,Unknown
cngadcii-1,Fibroblasts
cngagjmm-1,Fibroblasts
cngaijjm-1,Myeloid cells
cngamhci-1,Unknown
cngbbile-1,Fibroblasts
cngbgkhb-1,pancreatic ductal epithelium
cngbogil-1,pancreatic ductal epithelium
cngcejae-1,pancreatic ductal epithelium
cngcfncg-1,Fibroblasts
cngcgkdo-1,pancreatic ductal epithelium
cngchoaa-1,T cells
cngdakgp-1,pancreatic ductal epithelium
cngdidgk-1,pancreatic ductal epithelium
cngdlnhm-1,pancreatic ductal epithelium
cngdnlln-1,pancreatic ductal epithelium
cngeaale-1,pancreatic ductal epithelium
cngemipe-1,pancreatic ductal epithelium
cngemodi-1,Unknown
cngeohme-1,pancreatic ductal epithelium
cngfbalh-1,pancreatic ductal epithelium
cngficdi-1,Myeloid cells
cngfnbab-1,Fibroblasts
cnggelge-1,Unknown
cnggfmmg-1,Myeloid cells
cngggaii-1,Myeloid cells
cnghfbja-1,Myeloid cells
cnghfnno-1,Myeloid cells
cnghhdne-1,Unknown
cnghnlae-1,Myeloid cells
cngidhid-1,Myeloid cells
cngifbeh-1,Fibroblasts
cngikdnn-1,Fibroblasts
cngilpgj-1,Fibroblasts
cngiogib-1,Unknown
cngioncn-1,Fibroblasts
cngipdbh-1,pancreatic acinar epithelium
cngjblkg-1,Unknown
cngjcjol-1,Fibroblasts
cngjobkj-1,Endothelial cells
cngkefef-1,Endothelial cells
cngkofpm-1,Endothelial cells
cngkpiec-1,Fibroblasts
cnglmeoi-1,Endothelial cells
cngloeac-1,Fibroblasts
cnglpepe-1,Endothelial cells
cngmlbkp-1,Fibroblasts
cngnddfc-1,Fibroblasts
cngnehdo-1,Fibroblasts
cngngbdc-1,Fibroblasts
cngnhcoi-1,Myeloid cells
cngnjffc-1,Mast cells
cngnojhl-1,Fibroblasts
cngoflfg-1,Fibroblasts
cngpcmme-1,Fibroblasts
cngpicja-1,Fibroblasts
cngpnnka-1,Fibroblasts
cnhabjeb-1,Fibroblasts
cnhakanj-1,Fibroblasts
cnhaofba-1,Fibroblasts
cnhaoknh-1,Myeloid cells
cnhbndao-1,Fibroblasts
cnhcccmc-1,Fibroblasts
cnhcdhch-1,Fibroblasts
cnhckjod-1,pancreatic acinar epithelium
cnhcoaje-1,Fibroblasts
cnhcpeih-1,pancreatic acinar epithelium
cnhdicik-1,Endothelial cells
cnhdmpon-1,Fibroblasts
cnheebna-1,Endothelial cells
cnheghio-1,Endothelial cells
cnheijlp-1,Fibroblasts
cnhennnh-1,Fibroblasts
cnhffjif-1,Unknown
cnhfhphi-1,T cells
cnhfkbkn-1,Fibroblasts
cnhflpdk-1,B lineage
cnhflplb-1,Fibroblasts
cnhgcidm-1,Fibroblasts
cnhgghbn-1,Fibroblasts
cnhghghn-1,Fibroblasts
cnhgiggd-1,Fibroblasts
cnhglkmb-1,Unknown
cnhgodmo-1,B lineage
cnhgpnbn-1,Fibroblasts
cnhhhbdo-1,Fibroblasts
cnhhjmcj-1,Fibroblasts
cnhigdpi-1,Fibroblasts
cnhijpjb-1,Fibroblasts
cnhilkca-1,pancreatic acinar epithelium
cnhimkca-1,Fibroblasts
cnhjapek-1,Endothelial cells
cnhjghbk-1,Fibroblasts
cnhjkjnd-1,pancreatic acinar epithelium
cnhkfogl-1,Fibroblasts
cnhkggoe-1,pancreatic ductal epithelium
cnhkgpid-1,Fibroblasts
cnhkhjbp-1,B lineage
cnhkjfdl-1,B lineage
cnhlbinf-1,Fibroblasts
cnhlbncf-1,Endothelial cells
cnhlgplk-1,Endothelial cells
cnhlhpkb-1,Endothelial cells
cnhmfkno-1,Endothelial cells
cnhmkhol-1,Fibroblasts
cnhneehm-1,Endothelial cells
cnhnefjj-1,Endothelial cells
cnhnicnl-1,Endothelial cells
cnhnjico-1,Mast cells
cnhnlank-1,Fibroblasts
cnhockek-1,Fibroblasts
cnhofije-1,Fibroblasts
cnhogbmj-1,Mast cells
cnhogjno-1,Fibroblasts
cnhojmmd-1,Fibroblasts
cnhpldlc-1,Fibroblasts
cnhpnefh-1,Fibroblasts
cniaalnn-1,Fibroblasts
cniagnkf-1,Fibroblasts
cniakaeg-1,Fibroblasts
cniaobph-1,Fibroblasts
cnibepmj-1,Mast cells
cnibhfmg-1,Fibroblasts
cnibigej-1,Fibroblasts
cnibnclj-1,pancreatic acinar epithelium
cnibnfhi-1,T cells
cnibpkke-1,pancreatic acinar epithelium
cniceoae-1,pancreatic acinar epithelium
cnidfiah-1,Fibroblasts
cniebgpi-1,Unknown
cniedimb-1,Fibroblasts
cniefmak-1,Fibroblasts
cniefmlp-1,pancreatic acinar epithelium
cniegokd-1,Fibroblasts
cniehdad-1,B lineage
cnieoegm-1,B lineage
cnifamok-1,pancreatic acinar epithelium
cnifckco-1,Fibroblasts
cnifjgln-1,Mast cells
cnigbaci-1,Mast cells
cnigdmnp-1,pancreatic acinar epithelium
cnihapib-1,Myeloid cells
cnihcobl-1,Unknown
cnihdhpk-1,pancreatic ductal epithelium
cnihilei-1,pancreatic ductal epithelium
cnihkoga-1,pancreatic acinar epithelium
cniilojl-1,Unknown
cniinaec-1,pancreatic acinar epithelium
cnijaipe-1,pancreatic acinar epithelium
cnijanok-1,pancreatic acinar epithelium
cnijencm-1,pancreatic ductal epithelium
cnijicni-1,pancreatic acinar epithelium
cnijjekn-1,pancreatic ductal epithelium
cnijknlf-1,Endothelial cells
cnikaebe-1,pancreatic acinar epithelium
cnikgnfd-1,Endothelial cells
cnilaadk-1,pancreatic acinar epithelium
cnilfaec-1,pancreatic acinar epithelium
cnilmnoa-1,pancreatic acinar epithelium
cnimgmch-1,pancreatic ductal epithelium
cnimkpgh-1,pancreatic acinar epithelium
cningfec-1,pancreatic ductal epithelium
cninhgll-1,pancreatic ductal epithelium
cnipbbnl-1,Endothelial cells
cnipdlpn-1,pancreatic acinar epithelium
cnipkjpf-1,pancreatic acinar epithelium
cnjaalhg-1,pancreatic acinar epithelium
cnjafiop-1,pancreatic acinar epithelium
cnjagiln-1,Endothelial cells
cnjajgni-1,pancreatic acinar epithelium
cnjalbik-1,Fibroblasts
cnjbapid-1,Myeloid cells
cnjbldij-1,Fibroblasts
cnjcknba-1,pancreatic acinar epithelium
cnjconkc-1,Fibroblasts
cnjdcmio-1,Fibroblasts
cnjdhbpc-1,pancreatic acinar epithelium
cnjdhlei-1,T cells
cnjdiakn-1,pancreatic ductal epithelium
cnjdnlac-1,Fibroblasts
cnjfdlap-1,pancreatic acinar epithelium
cnjfhggd-1,pancreatic ductal epithelium
cnjfhjaa-1,pancreatic acinar epithelium
cnjfillb-1,Myeloid cells
cnjglgeo-1,Unknown
cnjhbagg-1,Fibroblasts
cnjhdfhj-1,pancreatic acinar epithelium
cnjhmpop-1,pancreatic acinar epithelium
cnjhnmhe-1,Fibroblasts
cnjiaelk-1,pancreatic ductal epithelium
cnjifdck-1,pancreatic acinar epithelium
cnjifiik-1,pancreatic acinar epithelium
cnjiicmo-1,pancreatic acinar epithelium
cnjjbhoa-1,pancreatic acinar epithelium
cnjjnhpb-1,pancreatic acinar epithelium
cnjjoddj-1,pancreatic acinar epithelium
cnjkbnkc-1,Fibroblasts
cnjkeapc-1,Fibroblasts
cnjkjmif-1,pancreatic ductal epithelium
cnjkkajn-1,pancreatic ductal epithelium
cnjlaidd-1,pancreatic acinar epithelium
cnjlbbij-1,pancreatic ductal epithelium
cnjlbhmd-1,pancreatic ductal epithelium
cnjlchma-1,T cells
cnjldegd-1,pancreatic ductal epithelium
cnjmfoch-1,Fibroblasts
cnjmpdmk-1,Endothelial cells
cnjndnaf-1,pancreatic ductal epithelium
cnjnhcln-1,pancreatic acinar epithelium
cnjnklnn-1,pancreatic ductal epithelium
cnjnmiba-1,pancreatic ductal epithelium
cnjofkpp-1,Endothelial cells
cnjoflcf-1,pancreatic ductal epithelium
cnjpbpnn-1,Endothelial cells
cnjpgmml-1,pancreatic acinar epithelium
cnjpmdjg-1,pancreatic ductal epithelium
cnkalgnd-1,pancreatic ductal epithelium
cnkbdcbn-1,pancreatic ductal epithelium
cnkbfkan-1,pancreatic acinar epithelium
cnkbgeaa-1,pancreatic acinar epithelium
cnkbigmh-1,Myeloid cells
cnkbileg-1,pancreatic ductal epithelium
cnkbjkkn-1,Myeloid cells
cnkbkako-1,pancreatic ductal epithelium
cnkcbgcn-1,pancreatic acinar epithelium
cnkdaicf-1,Myeloid cells
cnkdckib-1,pancreatic ductal epithelium
cnkdcmeb-1,pancreatic ductal epithelium
cnkdhiie-1,pancreatic acinar epithelium
cnkdjinc-1,pancreatic acinar epithelium
cnkdjnjf-1,Unknown
cnkefpdl-1,pancreatic ductal epithelium
cnkekhbl-1,Myeloid cells
cnkelhha-1,Unknown
cnkfbhke-1,Myeloid cells
cnkfcmaa-1,Endothelial cells
cnkfgpjj-1,Endothelial cells
cnkgcepk-1,pancreatic acinar epithelium
cnkggghf-1,Fibroblasts
cnkgnbel-1,Myeloid cells
cnkhbjnf-1,pancreatic ductal epithelium
cnkhcdgp-1,pancreatic acinar epithelium
cnkhjaco-1,Endothelial cells
cnkhjdio-1,Endothelial cells
cnkhjfhp-1,Endothelial cells
cnkhldck-1,Myeloid cells
cnkhnfij-1,pancreatic acinar epithelium
cnkhpohn-1,Fibroblasts
cnkiempd-1,pancreatic ductal epithelium
cnkjikpm-1,Myeloid cells
cnkjipep-1,Myeloid cells
cnkjjjnk-1,Fibroblasts
cnkjldpf-1,Myeloid cells
cnkjljpf-1,Myeloid cells
cnkkclpb-1,Fibroblasts
cnkkkpjc-1,pancreatic acinar epithelium
cnkknhan-1,Endothelial cells
cnklcfef-1,pancreatic acinar epithelium
cnklkghn-1,pancreatic acinar epithelium
cnkllfgk-1,Endothelial cells
cnkllfmm-1,pancreatic ductal epithelium
cnklphpe-1,pancreatic acinar epithelium
cnkmmnff-1,Endothelial cells
cnkndddn-1,Unknown
cnknmdcb-1,pancreatic acinar epithelium
cnknnlcp-1,pancreatic ductal epithelium
cnkoempg-1,Unknown
cnkojpme-1,pancreatic ductal epithelium
cnkoofdb-1,Fibroblasts
cnkpdemf-1,Fibroblasts
cnkphaeo-1,pancreatic acinar epithelium
cnkpnboi-1,Mast cells
cnkponni-1,pancreatic ductal epithelium
cnlabinc-1,pancreatic acinar epithelium
cnlbcggh-1,T cells
cnlbefkm-1,B lineage
cnlbepob-1,pancreatic acinar epithelium
cnlbjome-1,pancreatic acinar epithelium
cnlbogfa-1,pancreatic acinar epithelium
cnlccgla-1,Mast cells
cnlcgkid-1,B lineage
cnldachh-1,pancreatic acinar epithelium
cnldfahi-1,Myeloid cells
cnldfohn-1,Fibroblasts
cnldhpcb-1,B lineage
cnlebjih-1,B lineage
cnledifh-1,Fibroblasts
cnlejnoh-1,Fibroblasts
cnlekpim-1,pancreatic acinar epithelium
cnlfapae-1,Mast cells
cnlganca-1,Mast cells
cnlgbhic-1,Endothelial cells
cnlgfhpl-1,B lineage
cnlghcij-1,pancreatic acinar epithelium
cnlgjlik-1,Fibroblasts
cnlgjmac-1,Fibroblasts
cnlgoiok-1,pancreatic acinar epithelium
cnlgoobn-1,Fibroblasts
cnlgpmie-1,Fibroblasts
cnlhcheb-1,Mast cells
cnlhdedg-1,Fibroblasts
cnlheajm-1,Myeloid cells
cnlhjdhf-1,Fibroblasts
cnliedfa-1,Fibroblasts
cnliflep-1,Fibroblasts
cnlihkla-1,Unknown
cnlilcfj-1,Fibroblasts
cnlipcla-1,B lineage
cnljdofg-1,Fibroblasts
cnlkioec-1,B lineage
cnlkkobn-1,B lineage
cnlllfia-1,Unknown
cnlmghpo-1,Mast cells
cnlmkmbg-1,Myeloid cells
cnlmmneb-1,T cells
cnlncigg-1,Fibroblasts
cnlncocb-1,Fibroblasts
cnlnhmln-1,Fibroblasts
cnlnkoam-1,B lineage
cnlnnkmd-1,Myeloid cells
cnlnnmoc-1,Mast cells
cnlnofhf-1,Fibroblasts
cnlnphap-1,Fibroblasts
cnlofmll-1,Fibroblasts
cnlpedoi-1,B lineage
cnlpekgj-1,B lineage
cnlpglcd-1,Mast cells
cnlpkipn-1,Fibroblasts
cnlpliag-1,pancreatic acinar epithelium
cnlplpcg-1,pancreatic acinar epithelium
cnmaenol-1,pancreatic acinar epithelium
cnmahgmo-1,pancreatic acinar epithelium
cnmbdlpm-1,pancreatic ductal epithelium
cnmbekjb-1,pancreatic acinar epithelium
cnmbjena-1,pancreatic acinar epithelium
cnmcahmi-1,pancreatic acinar epithelium
cnmcbbgm-1,pancreatic acinar epithelium
cnmcbfgo-1,pancreatic acinar epithelium
cnmcgpog-1,pancreatic acinar epithelium
cnmcjhdc-1,pancreatic ductal epithelium
cnmdbdlb-1,pancreatic acinar epithelium
cnmdlggn-1,pancreatic acinar epithelium
cnmdohcg-1,pancreatic acinar epithelium
cnmeioih-1,pancreatic acinar epithelium
cnmfejcn-1,pancreatic acinar epithelium
cnmffgad-1,pancreatic acinar epithelium
cnmgbjnl-1,pancreatic acinar epithelium
cnmgebhe-1,pancreatic acinar epithelium
cnmghela-1,pancreatic ductal epithelium
cnmgjgpb-1,pancreatic acinar epithelium
cnmgopjb-1,Fibroblasts
cnmhdekf-1,pancreatic acinar epithelium
cnmhhmin-1,pancreatic acinar epithelium
cnmhhngn-1,pancreatic acinar epithelium
cnmhjjnj-1,Fibroblasts
cnmhmhnf-1,pancreatic ductal epithelium
cnmiinij-1,pancreatic acinar epithelium
cnmjaiia-1,pancreatic acinar epithelium
cnmjdfkc-1,pancreatic ductal epithelium
cnmjekpd-1,pancreatic ductal epithelium
cnmjijkk-1,pancreatic ductal epithelium
cnmkcjnp-1,pancreatic acinar epithelium
cnmkgckg-1,pancreatic ductal epithelium
cnmkjcbe-1,pancreatic ductal epithelium
cnmkkhdk-1,pancreatic acinar epithelium
cnmkmcio-1,pancreatic acinar epithelium
cnmkmjml-1,pancreatic acinar epithelium
cnmknkap-1,pancreatic acinar epithelium
cnmlaoij-1,pancreatic acinar epithelium
cnmlfjpm-1,Endothelial cells
cnmlmdgc-1,pancreatic acinar epithelium
cnmlpoio-1,pancreatic acinar epithelium
cnmmcomh-1,Endothelial cells
cnmncoel-1,pancreatic acinar epithelium
cnmoipcm-1,pancreatic acinar epithelium
cnmpgbgk-1,pancreatic acinar epithelium
cnmpicjh-1,Endothelial cells
cnmpkfdf-1,pancreatic acinar epithelium
cnmppdoi-1,Myeloid cells
cnnabmlb-1,Endothelial cells
cnnafkmg-1,T cells
cnnbeemg-1,pancreatic acinar epithelium
cnncedoh-1,pancreatic acinar epithelium
cnncknaj-1,pancreatic acinar epithelium
cnncljik-1,pancreatic acinar epithelium
cnndjcij-1,pancreatic acinar epithelium
cnndkimd-1,pancreatic acinar epithelium
cnndkkgh-1,pancreatic acinar epithelium
cnndnkfe-1,Endothelial cells
cnndoelj-1,pancreatic acinar epithelium
cnnecedn-1,Endothelial cells
cnneeddp-1,Myeloid cells
cnnfknnk-1,pancreatic acinar epithelium
cnnfmnoo-1,pancreatic acinar epithelium
cnngaakc-1,Endothelial cells
cnnhblha-1,pancreatic acinar epithelium
cnnhgkef-1,pancreatic acinar epithelium
cnnhgohe-1,pancreatic acinar epithelium
cnnicbjh-1,pancreatic acinar epithelium
cnnijogl-1,pancreatic acinar epithelium
cnnikpmb-1,pancreatic acinar epithelium
cnnjiggl-1,pancreatic acinar epithelium
cnnjlamo-1,pancreatic acinar epithelium
cnnjnhlk-1,Myeloid cells
cnnkbolg-1,pancreatic acinar epithelium
cnnkdmci-1,pancreatic acinar epithelium
cnnkhbop-1,pancreatic acinar epithelium
cnnkngmc-1,pancreatic acinar epithelium
cnnknohi-1,pancreatic acinar epithelium
cnnllmpc-1,pancreatic acinar epithelium
cnnlmdki-1,Myeloid cells
cnnmcclk-1,Myeloid cells
cnnmgceh-1,Endothelial cells
cnnmnbbf-1,Myeloid cells
cnnmnpnc-1,pancreatic acinar epithelium
cnnnejjn-1,pancreatic acinar epithelium
cnnnfmdn-1,pancreatic acinar epithelium
cnnnhach-1,Fibroblasts
cnnnihof-1,pancreatic acinar epithelium
cnnoejhf-1,pancreatic ductal epithelium
cnnomded-1,pancreatic acinar epithelium
cnnopjdl-1,Myeloid cells
cnnpfhhj-1,pancreatic acinar epithelium
cnoaibnb-1,pancreatic acinar epithelium
cnoamakn-1,Myeloid cells
cnobaojj-1,pancreatic acinar epithelium
cnodafno-1,T cells
cnodaknj-1,Myeloid cells
cnodddap-1,Fibroblasts
cnodepch-1,Myeloid cells
cnodhgfp-1,pancreatic acinar epithelium
cnodmakp-1,pancreatic acinar epithelium
cnoeflao-1,pancreatic acinar epithelium
cnoemkoe-1,T cells
cnofddhc-1,T cells
cnoffjjc-1,pancreatic acinar epithelium
cnofgide-1,Fibroblasts
cnofhgmp-1,pancreatic acinar epithelium
cnofleee-1,pancreatic acinar epithelium
cnogebcn-1,pancreatic acinar epithelium
cnoggkji-1,pancreatic acinar epithelium
cnogkhkk-1,pancreatic acinar epithelium
cnogncio-1,Endothelial cells
cnohcjgd-1,pancreatic acinar epithelium
cnohhpmc-1,pancreatic acinar epithelium
cnoidmjb-1,Fibroblasts
cnoiegdi-1,pancreatic acinar epithelium
cnoikkmc-1,pancreatic acinar epithelium
cnoiolng-1,Fibroblasts
cnoipaak-1,pancreatic ductal epithelium
cnojcffl-1,Fibroblasts
cnojcgec-1,Fibroblasts
cnojdinb-1,pancreatic acinar epithelium
cnokpkpg-1,Endothelial cells
cnolcclj-1,pancreatic acinar epithelium
cnolgapo-1,pancreatic acinar epithelium
cnoljfbj-1,Endothelial cells
cnollcje-1,pancreatic ductal epithelium
cnolpckn-1,pancreatic acinar epithelium
cnomhfpj-1,pancreatic acinar epithelium
cnommmhd-1,Myeloid cells
cnondndl-1,pancreatic ductal epithelium
cnonhikb-1,Endothelial cells
cnonjeag-1,pancreatic acinar epithelium
cnonpedg-1,Fibroblasts
